INT_KEY,X,Y,INTERSECTION_NAME,COUNT_COLLISIONS,COUNT_RELATED_STREETS,AVG_PVMT_CONDITION,AVG_SPEEDLIMIT,SIGNAL_TYPE,TRAFFIC_CIRCLE_EXISTS,ARTERIAL_CLASSIFICATION,COUNT_STOPSIGNS,COUNT_YEILDSIGNS,LIGHTPOLE_COUNT,LIGHTPOLE_AVG_HEIGHT,INTERSECTION_SUBAREA
32965,-122.361791213,47.550101505,23RD AVE SW AND SW JUNEAU ST,0,2,17,20,NONE,False,0,0,0,1,55,DLRD
37982,-122.38724937,47.512092849,CALIFORNIA AVE SW AND SW 102ND ST,6,4,94,20,NONE,False,0,0,0,1,47,SW
35897,-122.316340929,47.720219993,NE 126TH ST AND DEAD END 2,0,1,96,20,NONE,False,0,0,0,1,45,N-NW
37914,-122.290576596,47.695644942,35TH AVE NE AND NE 92ND N ST,1,2,67,25,NONE,False,2,1,0,0,0,NE
37919,-122.283632921,47.695463041,41ST AVE NE AND NE 92ND ST,0,3,78.333333333,20,NONE,False,0,0,0,1,50,NE
30575,-122.292517247,47.601647584,31ST AVE AND E YESLER WAY,21,3,34.333333333,23.333333333,NONE,False,3,1,0,2,37.5,CNTRL
23849,-122.404046802,47.677289587,36TH AVE NW AND DEAD END 1,0,1,38,20,NONE,False,0,0,0,0,0,BLRD
29003,-122.318837614,47.624265649,FEDERAL AVE E AND E MERCER ST,15,4,24.75,20,NONE,False,0,0,1,1,60,E
158940,-122.307272606,47.550136612,20TH AVE S AND S JUNEAU ST,0,2,73,20,NONE,False,0,0,0,1,50,GRDWM
23970,-122.39303136,47.686771318,LOYAL WAY NW AND NW 80TH ST,10,3,70.666666667,25,NONE,False,3,3,0,1,55,BLRD
28608,-122.359306317,47.62672566,2ND AVE W AND W OLYMPIC PL,4,4,58.75,23.75,NONE,False,2,3,0,1,50,MGNL-QA
27732,-122.394248188,47.635198504,29TH AVE W AND W BLAINE ST,0,4,82,20,NONE,False,0,0,0,1,19,MGNL-QA
27529,-122.402301662,47.635864921,EDGEMONT PL W AND W HOWE ST,0,3,28.333333333,20,NONE,False,0,0,0,1,19,MGNL-QA
35693,-122.33807477,47.734133923,COURTLAND PL N AND N 145TH ST,2,3,66,30,NONE,False,1,1,0,1,60,NW
36141,-122.286686446,47.733745955,38TH AVE NE AND NE 145TH ST,0,3,44.666666667,20,NONE,False,0,0,0,1,50,N
28614,-122.361924771,47.625853688,4TH AVE W AND W ROY ST,1,3,58,20,NONE,False,0,0,0,1,45,MGNL-QA
32537,-122.307542673,47.571923876,18TH AVE S AND S SPOKANE ST,1,3,65,23.333333333,NONE,False,2,1,0,1,40,GRDWM
30807,-122.312363374,47.591606435,STURGUS AVE S AND S JUDKINS ST,5,3,54,20,NONE,True,0,0,0,1,47,GRDWM
27475,-122.403979956,47.641708967,37TH AVE W AND W SMITH ST,0,2,0,20,NONE,False,0,3,0,0,0,MGNL-QA
24912,-122.287371731,47.684854286,38TH AVE NE AND NE 77TH ST,0,3,95,20,NONE,False,0,0,0,1,47,NE
38303,-122.260295231,47.510716554,RENTON AVE S AND S VICTOR ST,2,3,92.666666667,23.333333333,NONE,False,2,1,0,0,0,SE
25996,-122.302958074,47.672105003,NE 60TH ST AND DEAD END 2,0,1,58,20,NONE,False,0,0,0,1,45,NE
28780,-122.338455706,47.622041235,HARRISON ST AND WESTLAKE AVE N,25,4,32.5,22.5,CITY,False,1,0,0,4,28.5,LKUN
30875,-122.284838784,47.57734157,CASCADIA AVE S AND S RIDGEWAY PL,0,3,6.333333333,20,NONE,False,0,0,0,1,28,SE
36390,-122.34898596,47.712329490,NORTH PARK AVE N AND N 115TH ST,0,3,88.666666667,20,NONE,False,0,0,0,1,50,NW
166427,-122.253400442,47.513058989,64TH AVE S AND WATERS ER AVE S,0,1,61,25,NONE,False,3,0,0,1,50,SE
26516,-122.392935182,47.657105500,28TH AVE W AND W ELMORE PL,0,1,0,20,NONE,False,0,0,0,1,47,MGNL-QA
24374,-122.322990575,47.689677756,5TH AVE NE AND NE 84TH ST,3,3,69.333333333,23.333333333,NONE,False,2,0,0,1,85,N
34123,-122.352613108,47.542839497,14TH AVE SW AND SW HOLLY ST,0,2,35.5,20,NONE,False,0,0,0,1,50,DLRD
34050,-122.367107367,47.535531138,27TH AVE SW AND SW WEBSTER ST,0,3,80.666666667,20,NONE,False,0,0,0,1,50,DLRD
37033,-122.392906525,47.696049902,28TH AVE NW AND NW 92ND ST,0,4,45.25,22.5,NONE,False,3,2,0,1,50,BLRD
31288,-122.323503564,47.581891866,8TH AVE S AND S STACY ST,0,3,59,20,NONE,False,0,0,0,0,0,GRDWM
33057,-122.352498084,47.55369331,SW BRANDON ST AND DEAD END 1,0,1,25,20,NONE,False,0,0,0,0,0,DLRD
28521,-122.282646116,47.635789443,39TH AVE E AND E HOWE ST,0,3,65.666666667,20,NONE,False,0,0,0,1,50,E
31524,-122.310544943,47.588433493,17TH AVE S AND S MASSACHUSETTS ST,2,4,48.5,23.75,NONE,False,3,3,0,3,40.666666667,GRDWM
24108,-122.363520028,47.677773843,6TH AVE NW AND NW 67TH ST,1,4,70,20,NONE,True,0,0,0,1,47,BLRD-NW
30586,-122.298931183,47.600865833,26TH AVE S AND S WASHINGTON ST,3,4,41.75,20,NONE,True,0,0,0,1,50,CNTRL
37960,-122.376756774,47.516546964,35TH AVE SW AND SW 97TH ST,3,3,78.666666667,23.333333333,NONE,False,2,1,0,1,50,SW
29510,-122.338484568,47.618534269,DENNY WAY AND WESTLAKE AVE,69,3,61,25,CITY,False,1,0,0,1,999,DWNTN
26587,-122.387582397,47.652148157,24 UPPER AVE W AND W RUFFNER ST,0,1,70,20,NONE,False,0,0,0,1,20,MGNL-QA
38170,-122.281402231,47.515689875,41ST AVE S AND S PILGRIM ST,0,3,66.666666667,20,NONE,False,0,0,0,1,45,GRDWM
32712,-122.284958677,47.564121792,38TH AVE S AND S GENESEE ST,29,4,66.25,23.75,NONE,False,2,2,0,2,45,SE
28202,-122.31794936,47.642571544,11TH AVE E AND DELMAR DR E,3,3,42.666666667,23.333333333,NONE,False,2,1,0,0,0,NE
35468,-122.261640445,47.518993338,57TH AVE S AND S FLETCHER ST,0,4,81.25,20,NONE,True,0,0,0,2,39.5,SE
37607,-122.330872607,47.690523816,CORLISS WAY N AND N 85TH ST,0,2,59,25,NONE,False,1,0,0,0,0,NW
38248,-122.256385718,47.506184533,62ND AVE S AND S BANGOR W ST,0,1,41,20,NONE,False,2,1,0,1,50,SE
24114,-122.357431707,47.677780755,1ST AVE NW AND NW 67TH ST,1,3,51.333333333,20,NONE,True,0,0,0,1,45,NW
33635,-122.291553089,47.547966555,32ND AVE S AND S RAYMOND ST,0,4,27.5,20,NONE,False,0,0,0,1,45,GRDWM
35983,-122.325483544,47.723136013,130TH ST ON RP AND NE 130TH ST,23,3,31.333333333,30,NONE,False,1,0,0,1,35,NW
27596,-122.387650699,47.640589763,24TH AVE W AND W WHEELER ST,0,3,43.333333333,20,NONE,False,0,0,0,0,0,MGNL-QA
29793,-122.314144243,47.609215948,14TH AVE AND E COLUMBIA ST,10,4,46,22.5,NONE,False,3,2,0,1,60,CNTRL
33380,-122.309902115,47.549933612,18TH AVE S AND S JUNEAU ST,0,4,43,20,NONE,False,0,0,0,1,55,GRDWM
35877,-122.313513369,47.724449688,14TH PL NE AND NE BROCKMAN PL,0,3,80,20,NONE,False,0,0,0,1,50,N-NW
36111,-122.309964084,47.726625831,17TH AVE NE AND NE 135TH E ST,0,1,24,20,NONE,False,0,0,0,1,50,N
32963,-122.355968172,47.550148774,17TH AVE SW AND SW JUNEAU ST,1,3,53,20,NONE,False,0,0,0,1,45,DLRD
29940,-122.323834497,47.607910977,BOREN AVE AND COLUMBIA ST,9,4,42,22.5,NONE,False,1,2,0,2,0,E
26349,-122.401619368,47.657680375,W ELMORE ST AND DEAD END 3,0,1,12,20,NONE,False,0,0,0,1,45,MGNL-QA
27743,-122.393064931,47.634233506,28TH AVE W AND W HAYES S ST,0,2,84,25,NONE,False,3,1,0,1,30,MGNL-QA
27352,-122.276687913,47.656728518,48TH AVE NE AND NE 39TH ST,0,4,44.25,20,NONE,False,0,0,2,1,19,NE
33547,-122.275988664,47.546026624,RAINIER AVE S AND S GRAHAM ST,52,4,70,23.75,CITY,False,1,0,1,2,42.5,SE
34758,-122.3861844,47.517494589,42ND AVE SW AND SW ROXBURY ST,1,3,97.333333333,20,NONE,False,0,0,0,1,50,SW
26786,-122.335072435,47.661385848,BURKE AVE N AND N 45TH ST,15,4,61,22.5,NONE,False,2,2,0,1,35,LKUN
33021,-122.334213717,47.557412443,1ST AVE S AND S HUDSON ST,20,4,50.25,26.25,CITY,False,1,0,0,0,0,GRDWM
34921,-122.375276451,47.530098669,34TH AVE SW AND SW ELMGROVE ST,0,4,89.25,20,NONE,False,0,0,0,1,30,DLRD
27975,-122.367070802,47.633527222,W GARFIELD ST AND DEAD END 1,0,1,0,20,NONE,False,0,0,0,1,19,MGNL-QA
31450,-122.296419701,47.583635398,28TH AVE S AND S WALKER ST,4,4,63.5,20,NONE,False,0,2,0,1,50,SE
36539,-122.327549142,47.718603557,2ND AVE NE AND DEAD END 5,0,1,48,20,NONE,False,0,0,0,1,47,NW
38107,-122.373404501,47.508194962,32ND AVE SW AND SW 106TH ST,4,4,44.75,22.5,NONE,False,2,2,0,1,50,SW
27895,-122.370205241,47.642812952,10TH AVE W AND W RAYE S ST,0,2,74,25,NONE,False,3,1,0,1,40,MGNL-QA
26772,-122.373578397,47.648474187,13TH AVE W AND W DRAVUS ST,3,4,67.25,22.5,NONE,False,2,2,0,1,50,MGNL-QA
32816,-122.383030922,47.550247616,40TH AVE SW AND SW JUNEAU ST,2,4,54.75,20,NONE,False,0,0,0,1,55,SW
26084,-122.304473371,47.662041803,22ND AVE NE AND 22ND WR AVE NE,2,2,43.5,25,NONE,False,3,1,0,1,55,NE
32882,-122.39033538,47.556390715,ERSKINE WAY SW AND SW HEINZE WAY,0,3,61.333333333,23.333333333,NONE,False,3,1,0,1,50,SW
37586,-122.325728019,47.694065266,LATONA AVE NE AND NE 90TH ST,0,3,79.333333333,20,NONE,False,0,0,0,1,47,N
36818,-122.290830111,47.713278945,34TH AVE NE AND 35TH AVE NE,0,3,78.666666667,23.333333333,NONE,False,2,1,0,0,0,N
31479,-122.294162711,47.578346398,30TH AVE S AND S MCCLELLAN ST,7,4,55,22.5,NONE,False,2,2,0,1,60,SE
26882,-122.337501489,47.651985065,DENSMORE AVE N AND N 37TH ST,3,4,69.75,20,NONE,False,0,0,0,1,45,LKUN
36025,-122.301537358,47.726968348,25TH AVE NE AND NE 136TH ST,0,3,89.333333333,20,NONE,False,0,0,0,1,45,N
23977,-122.395728037,47.684914548,30TH AVE NW AND NW 77TH ST,1,4,34.75,20,NONE,True,0,0,0,1,45,BLRD
35784,-122.347779548,47.732314180,LINDEN AVE N AND N 143RD ST,14,4,77.5,22.5,NONE,False,3,4,0,0,0,NW
29467,-122.285488044,47.621285235,37TH AVE E AND DORFFEL DR E,1,2,38,20,NONE,False,0,0,0,1,24,CNTRL
32799,-122.382926152,47.553838234,40TH AVE SW AND SW BRANDON ST,3,4,42.5,20,NONE,True,0,0,0,1,40,SW
24239,-122.341802277,47.686211479,STONE AVE N AND N 79TH ST,0,3,79.666666667,20,NONE,False,0,0,0,1,50,NW
29827,-122.318105242,47.604357817,11TH AVE AND E ALDER ST,2,4,13.25,20,NONE,False,0,0,0,1,55,E
35743,-122.338277486,47.728672279,DENSMORE AVE N AND N 137TH ST,2,4,68.25,20,NONE,True,0,0,0,1,50,NW
25581,-122.351395243,47.675330849,EVANSTON AVE N AND N 64TH ST,0,4,69,20,NONE,True,0,0,0,1,47,NW
158944,-122.306391898,47.548705948,21ST AVE S AND S RAYMOND ST,0,2,43,20,NONE,False,0,0,0,0,0,GRDWM
33008,-122.373219445,47.546660449,LANHAM PL SW AND SW GRAHAM ST,2,4,46.5,20,NONE,False,0,0,0,1,19,DLRD
337239,-122.304417385,47.696651104,NE 94TH ST AND DEAD END 3,0,1,0,20,NONE,False,0,0,0,1,45,NE
352473,-122.296746709,47.575719699,M L KING JR WAY S AND M L KING JR ER WAY S,0,1,81,25,NONE,False,1,0,0,3,35.333333333,GRDWM
490906,-122.308073311,47.545461426,I5 SB AND BAILEY ST ON RP,0,3,0,50,NONE,False,5,0,0,0,0,GRDWM
32723,-122.286032418,47.56283209,37TH AVE S AND S OREGON ST,7,3,18.333333333,20,NONE,False,0,0,0,1,50,SE
35349,-122.28763315,47.525089089,BEACON WR AVE S AND S DONOVAN ST,1,2,0,20,NONE,False,3,1,2,0,0,GRDWM
30872,-122.288335712,47.577390854,36TH AVE S AND S MOUNT BAKER EB BV,0,1,63,20,NONE,False,3,2,0,0,0,SE
35247,-122.271398798,47.526654696,50TH AVE S AND RAINIER PL S,1,3,38.666666667,20,NONE,False,0,0,0,0,0,SE
27462,-122.409623229,47.644987363,W ARMOUR ST AND WEST VIEWMONT WAY W,0,4,39.75,22.5,NONE,False,3,2,0,1,19,MGNL-QA
33460,-122.269843524,47.554849521,WILSON AVE S AND S DAWSON ST,0,4,50,23.75,NONE,False,2,5,0,0,0,SE
34200,-122.322586048,47.537225377,8TH AVE S AND S OTHELLO ST,3,4,27.75,20,NONE,False,0,0,0,1,55,GRDWM
26923,-122.348597597,47.661391545,LINDEN AVE N AND N 45TH ST,5,4,60.5,20,NONE,False,0,2,0,1,50,LKUN
27019,-122.34732508,47.65276822,AURORA AVE N AND N 38 UPPER ST,6,2,0,40,NONE,False,1,2,0,0,0,LKUN
34119,-122.353727537,47.544722362,SW MORGAN ST AND DEAD END,0,1,42,20,NONE,False,0,0,0,0,0,DLRD
38357,-122.238818654,47.509587256,S RYAN ST AND S TAFT ST,0,3,50.666666667,20,NONE,False,0,0,0,1,47,SE
30961,-122.397355249,47.575732745,51ST AVE SW AND SW HANFORD ST,0,2,48.5,20,NONE,False,0,0,0,1,50,SW
29022,-122.323076287,47.621999583,BOYLSTON AVE E AND E HARRISON ST,7,4,12,20,NONE,True,0,0,0,1,50,E
23856,-122.401051162,47.676529448,34TH AVE NW AND NW 66TH ST,0,4,74.75,20,NONE,False,0,0,0,1,45,BLRD
28802,-122.335866514,47.619695255,BOREN AVE N AND JOHN ST,0,4,66.5,20,NONE,False,0,0,0,2,32.5,LKUN
24504,-122.31313121,47.675793694,14TH AVE NE AND NE 65TH ST,4,4,75.25,22.5,NONE,False,2,2,0,1,60,NE
32453,-122.293580263,47.569818320,S CHARLESTOWN ST AND DEAD END 3,0,1,0,20,NONE,False,0,0,0,0,0,SE
34232,-122.328631281,47.5415409,FOX AVE S AND S BRIGHTON ST,0,3,24.666666667,20,NONE,False,0,2,0,0,0,GRDWM
33669,-122.264156177,47.557108255,55TH AVE S AND 57TH AVE S,0,2,30.5,20,NONE,False,0,0,0,1,45,SE
26897,-122.342732587,47.649419866,STONE WAY N AND N 35TH ST,34,4,47.25,25,CITY,False,2,0,0,2,47.5,LKUN
32822,-122.376337966,47.550142230,35TH AVE SW AND SW JUNEAU ST,55,4,55.5,22.5,NONE,False,1,2,0,1,55,SW
31122,-122.3945934,47.585505201,SUNSET AVE SW AND SW HILL ST,0,3,20,20,NONE,False,0,0,0,1,47,SW
25051,-122.398324022,47.670199045,32ND AVE NW AND NW 57TH ST,1,4,71.5,22.5,NONE,False,3,2,0,1,50,BLRD
37533,-122.312135469,47.694887848,15TH AVE NE AND NE 91ST ST,13,4,57.5,22.5,NONE,False,2,2,0,1,50,N
36719,-122.307180316,47.715740516,20TH AVE NE AND NE 120TH ST,1,4,70.25,20,NONE,True,0,0,0,1,50,N
26216,-122.286856305,47.668510282,38TH AVE NE AND NE 55TH ST,1,4,85.75,22.5,NONE,False,3,2,0,1,55,NE
26676,-122.36413753,47.652301179,6TH AVE W AND W EWING ST,2,4,2.25,20,NONE,False,0,0,0,1,55,MGNL-QA
33944,-122.36341326,47.541587262,24TH AVE SW AND SW WILLOW ST,0,2,61.5,20,NONE,False,0,0,0,1,40,DLRD
35800,-122.347746594,47.729593411,LINDEN AVE N AND N 138TH ST,1,3,85,23.333333333,NONE,False,3,0,0,1,50,NW
23958,-122.39193621,47.689002414,EARL AVE NW AND NW 83RD ST,0,4,87.25,20,NONE,False,0,0,0,1,47,BLRD
28912,-122.354742458,47.628939695,PROSPECT ST AND PROSPECT NR ST,0,2,25,20,NONE,False,0,0,0,1,47,MGNL-QA
30929,-122.407070126,47.579487613,MARINE AVE SW AND SW LANDER ST,1,3,41.333333333,20,NONE,False,0,0,0,1,50,SW
38035,-122.379860106,47.503399719,MARINE VIEW PL SW AND DEAD END,0,1,49,20,NONE,False,0,0,0,1,45,SW
34335,-122.294749627,47.541321170,SHAFFER AVE S AND S BRIGHTON ST,3,3,83,20,NONE,False,0,0,0,0,0,GRDWM
34676,-122.387385617,47.529287388,CALIFORNIA AVE SW AND SW ROSE ST,1,3,80.666666667,23.333333333,NONE,False,3,1,0,1,50,SW
37188,-122.367982139,47.705166839,9TH AVE NW AND NW 105TH E ST,0,1,85,20,NONE,False,0,0,0,1,55,BLRD
31110,-122.387566409,47.589342302,44TH AVE SW AND SW SEATTLE ST,0,4,28.5,20,NONE,False,0,0,2,1,35,SW
33288,-122.300600747,47.546379300,BEACON WR AVE S AND S GRAHAM ST,37,2,80.5,25,CITY,False,2,0,0,1,40,GRDWM
27090,-122.313207168,47.658314849,UNIVERSITY WAY NE AND NE 42ND ST,20,4,48.5,22.5,CITY,False,3,0,0,3,33,NE
32551,-122.305087216,47.561105306,BEACON WR AVE S AND S ALASKA ST,23,1,80,20,NONE,False,2,1,1,1,50,GRDWM
28799,-122.339778429,47.619710484,9TH AVE N AND JOHN ST,12,4,46.5,22.5,NONE,False,1,2,0,3,46.666666667,LKUN
24009,-122.398387439,47.680212428,32ND AVE NW AND NW 71ST ST,2,4,69.25,22.5,NONE,False,3,2,0,1,50,BLRD
33449,-122.276512239,47.557044576,45TH AVE S AND S HUDSON E ST,0,1,0,20,NONE,False,0,0,0,1,45,SE
37734,-122.309245699,47.697602994,NE 95TH ST AND DEAD END 1,0,1,18,20,NONE,False,0,0,0,1,47,N
28115,-122.35437134,47.638264108,BOSTON ST AND WARREN AVE N,7,4,42.25,22.5,NONE,False,2,2,0,1,60,MGNL-QA
27437,-122.280162994,47.652610692,NE 33RD ST AND DEAD END,0,1,57,20,NONE,False,0,0,0,1,19,NE
338591,-122.249720262,47.508164302,WATERS AVE S AND S PRENTICE ST,0,3,86.666666667,20,NONE,False,0,0,0,1,45,SE
37759,-122.30683822,47.693031299,20TH AVE NE AND NE 89TH ST,6,4,87.25,20,NONE,False,0,0,0,1,40,N
37746,-122.306828342,47.694849739,20TH AVE NE AND NE 91ST ST,1,3,82,20,NONE,False,0,0,0,1,47,N
34937,-122.372602279,47.524662842,31ST AVE SW AND SW TRENTON ST,10,4,85.5,22.5,NONE,False,3,2,0,1,50,DLRD
26371,-122.408959912,47.652281803,ARAPAHOE PL W AND W RUFFNER ST,0,4,0,20,NONE,False,0,0,2,1,45,MGNL-QA
25720,-122.322292672,47.672240709,6TH AVE NE AND NE 60TH ST,0,2,72.5,20,NONE,False,0,0,0,1,100,LKUN-NW
37315,-122.343318538,47.698528849,MIDVALE AVE N AND N 96TH ST,0,3,64.333333333,20,NONE,False,0,0,0,1,50,NW
25832,-122.331962265,47.671594900,KENSINGTON PL N AND N 59TH ST,1,4,63.25,20,NONE,False,0,0,0,1,50,LKUN-NW
37415,-122.347333969,47.700532471,LINDEN AVE N AND N 98TH ST,8,4,89,20,NONE,False,0,0,0,1,45,NW
26111,-122.273787237,47.672133423,50TH AVE NE AND NE 60TH ST,0,3,60.333333333,20,NONE,False,0,0,0,1,19,NE
28470,-122.304506546,47.633200748,21ST AVE E AND E CRESCENT DR,0,3,35,20,NONE,False,0,0,0,1,47,E
37884,-122.283119633,47.700086150,41ST AVE NE AND NE 98TH ST,0,2,21,20,NONE,False,0,0,0,1,23,N
25828,-122.325493329,47.672262211,LATONA AVE NE AND NE 60TH ST,2,4,44,22.5,NONE,False,3,1,0,1,55,LKUN-NW
35982,-122.324913794,47.719495278,NE 125TH ST AND DEAD END 1,0,1,0,20,NONE,False,0,0,0,1,45,NW
33723,-122.261649149,47.550509567,OAKHURST RD S AND SEWARD PARK N AVE S,0,1,0,20,NONE,False,3,1,0,1,50,SE
32896,-122.39370006,47.552190468,48TH AVE SW AND SW FINDLAY ST,2,4,69.5,22.5,NONE,False,3,2,0,1,55,SW
28326,-122.324469698,47.635873217,FRANKLIN AVE E AND E HOWE ST,2,4,39.75,20,NONE,False,0,0,0,1,55,LKUN
34722,-122.385118848,47.524945179,42ND AVE SW AND SW DONOVAN ST,0,3,82,20,NONE,False,0,0,0,1,47,SW
24086,-122.364508216,47.681782915,7TH AVE NW AND NW 73RD ST,0,3,73.666666667,20,NONE,False,0,0,0,1,47,NW
26080,-122.305473104,47.66125615,21ST AVE NE AND NE 45TH ST,7,4,76.25,23.75,NONE,False,1,2,2,0,0,NE
24940,-122.286285838,47.681245177,39TH AVE NE AND NE 73RD ST,0,4,49,20,NONE,False,0,0,0,1,40,NE
36383,-122.35023255,47.714146536,FREMONT AVE N AND N 117TH ST,3,4,67.5,20,NONE,False,0,0,2,1,45,NW
28826,-122.355657012,47.632316822,1ST AVE N AND GALER ST,1,4,8.5,20,NONE,False,0,0,0,1,60,MGNL-QA
31993,-122.393459896,47.562970634,48TH AVE SW AND SW OREGON ST,7,4,80.5,20,NONE,False,0,0,0,1,35,SW
30645,-122.296340123,47.595804991,28TH AVE S AND S DEARBORN N ST,1,2,17,20,NONE,False,0,0,0,1,50,CNTRL
36666,-122.29941917,47.708416102,27TH AVE NE AND NE 110TH ST,0,4,70.5,22.5,NONE,False,3,2,0,0,0,N
23893,-122.376786479,47.685058288,15TH AVE NW AND NW 77TH ST,19,4,82.25,25,NONE,False,1,2,0,2,52.5,BLRD
37310,-122.341934578,47.699611046,STONE AVE N AND N 97TH ST,4,4,86,20,NONE,False,0,4,0,1,50,NW
33332,-122.313450699,47.556383433,15TH AVE S AND S PEARL ST,2,5,77.8,22,NONE,False,2,2,0,1,50,GRDWM
28782,-122.341066274,47.622051293,8TH AVE N AND HARRISON ST,11,4,36.25,20,NONE,False,0,2,0,1,55,LKUN
25954,-122.292373965,47.664878532,33RD AVE NE AND NE 50TH ST,0,3,76.666666667,20,NONE,False,0,0,0,1,45,NE
38123,-122.375428549,47.503131782,34TH PL SW AND SW 112TH PL,0,2,75,20,NONE,False,0,0,0,1,45,SW
29042,-122.31825204,47.621094766,11TH AVE E AND E THOMAS W ST,1,1,0,20,NONE,False,0,0,0,1,55,E
33353,-122.304058429,47.553326051,23RD AVE S AND S LUCILE ST,0,3,60.666666667,20,NONE,False,0,0,0,1,50,GRDWM
27525,-122.403725308,47.636306044,36TH AVE W AND CONSTANCE DR W,0,3,59,20,NONE,False,0,0,0,1,19,MGNL-QA
30721,-122.307662239,47.602674600,19TH AVE AND E FIR ST,3,4,33.25,20,NONE,True,0,0,0,1,45,CNTRL
24324,-122.349892148,47.681052264,FREMONT AVE N AND N 72ND ST,2,4,42.5,20,NONE,True,0,0,0,1,50,NW
35483,-122.260516284,47.516797132,58TH AVE S AND S ROXBURY E ST,0,1,82,20,NONE,False,3,1,0,1,50,SE
24742,-122.309483431,47.684859984,17TH AVE NE AND NE 77TH E ST,0,1,83,20,NONE,False,0,0,0,1,60,NE
30776,-122.306364584,47.596641223,20TH AVE S AND S LANE ST,3,4,45.75,22.5,NONE,False,3,2,0,1,50,CNTRL
31757,-122.405932223,47.565636531,AIKINS AVE SW AND DEAD END,0,1,18,20,NONE,False,0,0,0,0,0,SW
25446,-122.373592382,47.665046323,14TH AVE NW AND NW 50TH ST,8,4,41.5,20,NONE,False,3,2,0,1,50,BLRD
37441,-122.351254224,47.694205154,EVANSTON AVE N AND N 90TH ST,2,4,73.5,20,NONE,True,0,0,0,1,75,NW
26433,-122.414220782,47.648619383,MAGNOLIA BLVD W AND W DRAVUS ST,1,4,41.75,22.5,NONE,False,3,2,0,0,0,MGNL-QA
34735,-122.386261047,47.522416438,41ST AVE SW AND SW BARTON ST,1,3,72.666666667,23.333333333,NONE,False,2,1,0,1,40,SW
37917,-122.285286854,47.695975416,40TH AVE NE AND NE 93RD ST,0,3,82.333333333,20,NONE,False,0,0,0,1,45,NE
165079,-122.286045502,47.571168277,37TH AVE S AND YORK RD S,0,3,62,20,NONE,False,0,0,0,0,0,SE
29801,-122.320752364,47.60721842,BROADWAY AND JAMES ST,45,3,77.666666667,25,CITY,False,1,0,1,2,44,E
24927,-122.2863582,47.683044731,39TH AVE NE AND NE 75TH ST,2,4,61,22.5,NONE,False,3,2,0,1,50,NE
163598,-122.305085348,47.549728104,22ND AVE S AND S KENNY N ST,0,2,0,20,NONE,False,0,0,0,1,45,GRDWM
26609,-122.363995311,47.660016994,6TH AVE NW AND NW BRIGHT ST,4,4,64,20,NONE,False,0,0,0,1,50,LKUN-BLRD
31644,-122.31074338,47.576858757,17TH AVE S AND S STEVENS ST,1,4,17.75,20,NONE,False,0,0,0,2,50,GRDWM
30176,-122.306318994,47.608016811,20TH AVE AND E CHERRY ST,20,4,45,22.5,NONE,False,2,2,0,1,45,CNTRL
31733,-122.400706867,47.568555974,53RD AVE SW AND SW ANDOVER W ST,0,1,85,20,NONE,False,0,0,0,1,50,SW
30313,-122.290497438,47.606800507,33RD AVE AND E JAMES ST,2,4,14.5,20,NONE,False,0,0,0,1,50,CNTRL
25777,-122.322853597,47.667143261,5TH AVE NE AND NE 53RD ST,0,3,12.666666667,20,NONE,False,0,0,0,1,90,LKUN-NW
26266,-122.255305216,47.672980101,NE 61ST ST AND NE WINDERMERE RD,0,3,70,20,NONE,False,0,0,0,0,0,NE
34874,-122.363189262,47.522855881,24TH AVE SW AND SW HENDERSON ST,3,4,54.5,20,NONE,False,0,0,0,1,45,DLRD
37406,-122.347344306,47.701437859,LINDEN AVE N AND N 100TH ST,4,4,70,20,NONE,True,0,0,0,1,50,NW
34458,-122.272640157,47.538903302,48TH AVE S AND S MYRTLE ST,0,4,76.25,20,NONE,False,0,0,0,1,45,SE
32294,-122.318023268,47.565311944,11TH AVE S AND S NEVADA ST,0,2,33,20,NONE,False,0,0,0,1,50,GRDWM
32284,-122.317247928,47.567225529,12TH AVE S AND S DAKOTA ST,1,4,55.25,20,NONE,False,0,0,0,1,50,GRDWM
37133,-122.359416369,47.699664793,2ND AVE NW AND NW 97TH ST,1,4,42.75,20,NONE,False,0,0,0,1,45,NW
33770,-122.385426972,47.541520331,HEIGHTS PL SW AND DEAD END,0,1,77,20,NONE,False,0,0,0,0,0,SW
36680,-122.300467236,47.70574215,NE 106TH PL AND DEAD END 1,0,1,85,20,NONE,False,0,0,0,1,45,N
38178,-122.286211914,47.510031841,AIRPORT WAY S AND CITY LIMITS S,0,1,59,35,NONE,False,1,0,0,0,0,GRDWM
30991,-122.38279747,47.590854812,CALIFORNIA WAY SW AND FERRY AVE SW,1,3,61.666666667,23.333333333,NONE,False,3,1,0,0,0,SW
25659,-122.352710694,47.665017612,DAYTON AVE N AND N 50TH ST,3,3,43.666666667,23.333333333,NONE,False,2,1,0,1,55,LKUN-NW
33930,-122.387986399,47.534375770,SW IDA ST AND DEAD END,0,1,71,20,NONE,False,0,0,0,1,40,SW
26464,-122.378882833,47.650337198,17TH AVE W AND W BERTONA ST,0,2,35.5,20,NONE,False,0,0,0,2,45,MGNL-QA
37444,-122.347245146,47.694193524,LINDEN AVE N AND N 90TH ST,3,4,84.75,20,NONE,True,0,0,0,1,50,NW
